_id,expert_userId,intitule,localisation,date_debut,date_fin,HT_TTC,replacement_or_creation,presentiel_distanciel,isClosed,forfait_remuneration,status,createdAt,updatedAt,hours_planned,note_communication,note_quality,note_level
656ca1bf843c536c576b92c4,62656dcc14c13d7d18f8a109,formation Qualiopi,Oloron Sainte-Marie,03/10/2023,24/11/2023,HT,Création,presentiel,VRAI,hourly,terminated,03/11/2023,1701618122198,,,,
656a06f9843c536c576b8eda,62bd69eeb92b4e1a8ec36ebb,Management & Leadership,Bordeaux,15/05/2024,15/05/2024,TTC,Création de poste,,FAUX,hourly,pending,01/11/2023,1701447427316,5,,,
6569f99411ad9c29f93181cd,62bd69eeb92b4e1a8ec36ebb,Management et Ressources Humaines,Bordeaux,05/12/2023,19/12/2023,TTC,reconduction,presentiel,FAUX,hourly,pending,01/11/2023,1701472200701,9,,,
6569f6d111ad9c29f93181bd,6225ccbd316ade097cd55097,Jury : LV2 Italien,Bordeaux,07/06/2023,07/06/2023,TTC,Création,,FAUX,hourly,pending,01/11/2023,1701443286067,1,,,
6569f6a511ad9c29f93181bc,6411b89643068357ef8423aa,"Jury ""entretien professionnel"" : rapports d'activité",Bordeaux,25/05/2023,25/05/2023,TTC,Création,presentiel,FAUX,hourly,pending,01/11/2023,1701443242617,"6,5",,,
6569f60811ad9c29f93181b6,6329965422d1f03a8a691c4b,Management interculturel,Bordeaux,14/11/2023,14/11/2023,TTC,Création de poste,presentiel,FAUX,hourly,pending,01/11/2023,1701443084134,6,,,
6569e95e11ad9c29f9318186,628d382d1fbb04796427189a,"Gestion des risques intern & réglementation douanières, incoterms Niveau Expert.",Bordeaux,02/01/2024,30/04/2024,TTC,Reconduction,,FAUX,hourly,proposed,01/11/2023,1701439838781,15,,,
65688f5711ad9c29f9317dfb,6332a3c886a6612f5c1fef44,Jury marketing,Bordeaux,30/11/2023,30/11/2023,,Création,presentiel,VRAI,hourly,terminated,30/10/2023,1701689964720,3,,,
65688f5211ad9c29f9317dfa,633fd5cdbcc18741abdf0027,Jury marketing,Bordeaux,30/11/2023,30/11/2023,,Création,presentiel,VRAI,hourly,terminated,30/10/2023,1701690115799,3,,,
65688f4e11ad9c29f9317df9,6525700e5b0ddd07d925b6c1,Jury marketing,Bordeaux,30/11/2023,30/11/2023,,Création,presentiel,VRAI,hourly,terminated,30/10/2023,1701690128131,3,,,
65688f4a11ad9c29f9317df8,63887955d10d072727c11988,Jury marketing,Bordeaux,30/11/2023,30/11/2023,,Création,presentiel,VRAI,hourly,terminated,30/10/2023,1701690121822,3,,,
65674e826df3a711cd4950b4,64f1e06c88afda3cddd6fac7,Processus de l’Amélioration continue,Bordeaux,04/12/2023,30/06/2024,HT,création de poste,presentiel,FAUX,hourly,proposed,29/10/2023,1701269334550,14,,,
6566e1a96df3a711cd494f52,62da63a8f5e6794d89e1deba,Jury projet développement durable,,31/01/2024,31/01/2024,TTC,Création,presentiel,FAUX,hourly,pending,29/10/2023,1701241261846,4,,,
656460f5ddcee07998d00fc9,655cc8830972f25b9dfca77c,"Big data, collecte et traitement des données",Lyon,12/02/2024,29/03/2024,TTC,Création,presentiel,FAUX,hourly,pending,27/10/2023,1701248687104,"24,5",,,
6561ec2eddcee07998d00d3e,630644dc47b68d445cd2157d,Univers Métaverse et IA,Toulouse,02/04/2024,13/06/2024,HT,Création,presentiel_plus_or_distanciel_minus,FAUX,hourly,pending,25/10/2023,1700916276527,36,,,
6560a72b4054c942bf3e920d,65296f575b0ddd07d925c0b4,Le transport routier de marchandises,Bourges (Centre-Val de Loire 18000),27/09/2023,27/09/2023,HT,Création,presentiel,FAUX,hourly,pending,24/10/2023,1700833072305,16,,,
6560845c4054c942bf3e91de,5cab2f3bd10aab0a4c954e0a,Séminaire Projet (marketing stratégique),Bordeaux,28/09/2023,30/04/2024,TTC,Création,presentiel,FAUX,hourly,pending,24/10/2023,1700824162360,21,,,
65605dea4054c942bf3e91af,646c71d6de81f4250f635304,Cours avancé de Développement Web avec JavaScript,"Bordeaux, France",30/11/2023,15/01/2024,HT,Création,presentiel_plus_distanciel_minus,VRAI,hourly,terminated,24/10/2023,1700814585731,60,,,
655fe488664767233f96a75b,646c71d6de81f4250f635304,Introduction au Développement Web avec JavaScript,"Bordeaux, France",27/11/2023,18/01/2024,HT,Création,presentiel_plus_distanciel_minus,VRAI,hourly,terminated,24/10/2023,1700784008265,60,"4,5","4,5",5
655e37004c24a02f8f55e8f2,5ebbb450e1feb14ac570a461,DAF / RAF,Bordeaux,28/04/2023,31/12/2023,HT,Création de poste,,VRAI,daily,terminated,22/10/2023,1700673513691,,"4,5",4,5
655e36fc4c24a02f8f55e8f1,5ebbb450e1feb14ac570a461,DAF / RAF,Bordeaux,28/04/2023,31/12/2023,HT,Création de poste,,FAUX,hourly,proposed,22/10/2023,1700673276833,,,,
655e03094c24a02f8f55e858,62d94a08f5e6794d89e1dd6d,Culture et médias spécialisés,Bordeaux,20/11/2023,18/12/2023,TTC,Création de poste,,FAUX,hourly,pending,22/10/2023,1700659983476,18,,,
655dce360972f25b9dfca8ef,6502c663f95a870ce72f8e60,Coach BBC,Bordeaux,02/10/2023,31/05/2024,TTC,Autre,,FAUX,hourly,pending,22/10/2023,1700646763530,68,,,
655dce180972f25b9dfca8eb,5eccbe45e1feb14ac570b2ec,Coach BBC,Bordeaux,02/10/2023,31/05/2024,TTC,Autre,,FAUX,hourly,pending,22/10/2023,1700646429129,68,,,
655b62e2203e6a22c9ef071c,63f61ddceae8bb0eff624f87,Gestion administrative et comptable RH,Lyon,06/11/2023,31/03/2024,HT,Création,presentiel,FAUX,hourly,pending,20/10/2023,1700487922740,18,,,
655b1f4b203e6a22c9ef05ee,651ae032d2ebbd6640a8290e,"ESG - ENVIRONMENTAL, SOCIAL & GOVERNANCE",Toulouse,29/03/2024,05/04/2024,TTC,Création de poste,,FAUX,hourly,proposed,20/10/2023,1700470603597,14,,,
655647bf203e6a22c9eeff8e,5fe207f46f28ac167974aaa5,INNOVATION,Nantes,14/02/2024,03/04/2024,TTC,Autre,,FAUX,hourly,pending,16/10/2023,1700153284511,20,,,
65564756203e6a22c9eeff8c,5fe207f46f28ac167974aaa5,SI commercial,Nantes,20/10/2023,17/11/2023,TTC,Autre,,FAUX,hourly,pending,16/10/2023,1700153179386,18,,,
655644dc203e6a22c9eeff89,62d81693f5e6794d89e1dc44,Evaluation écrite : performance commerciale,Nantes,09/07/2024,09/07/2024,TTC,Autre,,FAUX,hourly,pending,16/10/2023,1700152548150,2,,,
6554f144203e6a22c9eefe02,62d81693f5e6794d89e1dc44,Organiser sa relation client,Nantes,18/03/2024,08/04/2024,TTC,Autre,,FAUX,hourly,pending,15/10/2023,1700065608316,14,,,
6554eff9203e6a22c9eefe00,621e5f2c240f4e2730b14a5a,Business model vert,Nantes,12/12/2023,11/01/2024,TTC,Autre,,FAUX,hourly,pending,15/10/2023,1701645000575,12,,,
6554ee88203e6a22c9eefdfd,60e16690bb7ccc779dcf1d01,Marketing responsable,Nantes,14/12/2022,09/01/2024,TTC,Autre,,FAUX,hourly,pending,15/10/2023,1700064907918,14,,,
6554ee02203e6a22c9eefdf9,60e16690bb7ccc779dcf1d01,Marketing responsable,Nantes,01/10/2022,01/04/2023,TTC,Création,,VRAI,hourly,pending,15/10/2023,1700064774771,12,,,
6554ecfd203e6a22c9eefdf6,60f7ca21e9d1402c219300a0,Politique QSE,Nantes,12/12/2022,19/05/2023,TTC,Création,,FAUX,hourly,pending,15/10/2023,1700064513030,20,,,
6554dccd203e6a22c9eefdd4,62a30793d57a952ac7f6dac3,Atelier CV parfait,Bordeaux,17/11/2023,17/11/2023,TTC,Création,,FAUX,hourly,pending,15/10/2023,1700060369578,,,,
6554cb41203e6a22c9eefdb6,635550970fd435728656c6ea,Gestion de la relation client,Mérignac,01/09/2023,30/06/2024,TTC,Création,,FAUX,hourly,pending,15/10/2023,1700055877509,196,,,
65547ea4203e6a22c9eefd3e,6532a1235b0ddd07d925d209,Data Marketing,Bordeaux,22/12/2023,23/01/2024,TTC,Création,,FAUX,hourly,pending,15/10/2023,1700036266770,14,,,
65526096203e6a22c9eefa79,5e552d7b3b7cd27e65120029,E-consumer,Bordeaux,02/11/2023,24/05/2024,TTC,Création,,FAUX,hourly,pending,13/10/2023,1699897498053,18,,,
65525fc1203e6a22c9eefa75,609eafbc2fd32b1293153d3c,Formateur en Génie Electrique,Bordeaux,13/03/2023,30/06/2024,TTC,Création de poste,,FAUX,hourly,pending,13/10/2023,1699897285143,480,,,
65525f4e203e6a22c9eefa72,5feb08346f28ac167974ac99,Atelier CV parfait,Bordeaux,16/11/2023,16/11/2023,TTC,Création,,FAUX,hourly,pending,13/10/2023,1699917000621,3,,,
654e529072811d2ae603de98,5feb08346f28ac167974ac99,Coaching CV,Bordeaux,25/11/2022,25/11/2022,TTC,Création de poste,,VRAI,hourly,terminated,10/10/2023,1699631796819,7,,,
654e4c0872811d2ae603de71,64b6940784e22e017f4942f0,Détection et prévention des intrusions,Montpellier,01/02/2024,31/07/2024,TTC,Création,,FAUX,hourly,pending,10/10/2023,1699630104908,58,5,5,5
654e116c72811d2ae603de35,63a2fc67783ece5a08668cfa,Maintenance opérationnelle et suivi des incidents,Montpellier,01/02/2024,31/07/2024,TTC,Création,,FAUX,hourly,pending,10/10/2023,1699615093630,28,,,
654ced5672811d2ae603dc55,605ca3d6c44cfd5b8e6c638b,Posture et élément de langage,Bordeaux,29/09/2023,09/02/2024,TTC,Création de poste,,FAUX,hourly,pending,09/10/2023,1699540436892,18,,,
654ced0472811d2ae603dc51,60fabeece9d1402c219303f3,Séminaire,Bordeaux,28/09/2023,30/04/2024,TTC,Création de poste,,FAUX,hourly,pending,09/10/2023,1699540446550,21,,,
654cec9a72811d2ae603dc4e,638f3fce66eff2145f4f2c7b,Management d'équipe,Bordeaux,02/10/2023,07/02/2024,TTC,Création,,FAUX,hourly,pending,09/10/2023,1699540454784,36,,,
654ce16a72811d2ae603dc2c,5e552d7b3b7cd27e65120029,Management de la relation client d’un site e-commerce,Bordeaux,04/04/2024,24/04/2024,HT,Création de poste,,FAUX,hourly,pending,09/10/2023,1701093255336,"17,5",,,
654cd9cc72811d2ae603dc09,5cb6f093d10aab0a4c954e33,Plan de communication,Bordeaux,02/10/2023,07/02/2024,TTC,remplacement,,FAUX,hourly,pending,09/10/2023,1699535316142,54,,,
654cd9bd72811d2ae603dc08,640f3974ad121b1000e29a37,communication digitale,Bordeaux,02/10/2023,19/12/2023,TTC,Création,,FAUX,hourly,pending,09/10/2023,1699535298862,36,,,
654cad1772811d2ae603db9a,6385d02ee6157d5bdc427347,Droit à la mobilité internationale,Bordeaux,28/02/2024,28/02/2024,TTC,,,FAUX,hourly,pending,09/10/2023,1699531316907,7,,,
654bc37972811d2ae603d9b0,5cb6f093d10aab0a4c954e33,Communication interne,Bordeaux,02/04/2024,14/05/2024,TTC,Création,,FAUX,hourly,pending,08/10/2023,1699464060849,"24,5",,,
654bc31f72811d2ae603d9ae,5cb6f093d10aab0a4c954e33,Revue de presse,Bordeaux,27/11/2023,22/01/2024,TTC,Création,,FAUX,hourly,proposed,08/10/2023,1699463967718,21,,,
654bc25272811d2ae603d9ac,5cb6f093d10aab0a4c954e33,Creativity and criticism,Bordeaux,10/10/2023,26/10/2023,TTC,Création,presentiel,FAUX,hourly,pending,08/10/2023,1699463765223,"24,5",,,
654baef272811d2ae603d947,62436c8cc60bd00898a38710,Formateur en mathématiques appliquées à la physique,Bordeaux,04/09/2023,31/07/2024,TTC,Création de poste,,FAUX,hourly,proposed,08/10/2023,1699458802899,288,,,
654bae6572811d2ae603d944,628d382d1fbb04796427189a,Éthiques des affaires,Bordeaux,04/04/2024,16/05/2024,TTC,Création de poste,,FAUX,hourly,pending,08/10/2023,1699458665355,"24,5",,,
654ba21a72811d2ae603d8fd,635944f9623eed76be045b97,Les énergies,Bordeaux,14/02/2022,02/04/2022,TTC,Création de poste,,FAUX,hourly,pending,08/10/2023,1699455520474,"24,5",,,
654b88af72811d2ae603d7d9,60fabeece9d1402c219303f3,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,TTC,Création,,FAUX,hourly,pending,08/10/2023,1699449013238,7,,,
654b889b72811d2ae603d7d7,62987a07d57a952ac7f6cef5,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,TTC,Création,,FAUX,hourly,pending,08/10/2023,1699448998837,7,,,
654b888f72811d2ae603d7d3,633fd5cdbcc18741abdf0027,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,TTC,Création,,FAUX,hourly,pending,08/10/2023,1699448980202,7,,,
654b888072811d2ae603d7d1,64345e7f95cfbe13649d4061,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,TTC,Création,,FAUX,hourly,pending,08/10/2023,1699448966671,7,,,
654a077672811d2ae603d343,5f1fca37c0f0425b7114d32e,Formateur IELTS (International English Language Testing System),"Bordeaux, France",09/11/2023,09/11/2023,HT,Création,,FAUX,hourly,pending,07/10/2023,1699350394040,4,,,
6549dfac72811d2ae603d1a6,65490e1f72811d2ae603cfd2,UI Design,Villeurbanne,14/11/2023,20/11/2023,TTC,Création,,VRAI,daily,terminated,07/10/2023,1700758838677,"7,5h/j, sur 10 jours, sur 2 semaines",,,
6548aece72811d2ae603cea5,62436c8cc60bd00898a38710,mathématiques BAC+2,Bordeaux,01/09/2023,30/06/2024,TTC,remplacement,,FAUX,hourly,proposed,06/10/2023,1699262158025,90,,,
6548a79272811d2ae603ce7a,63da51a0becf325848a4a176,Mission conseil entreprise,Bordeaux,02/10/2023,07/02/2024,TTC,Création,,FAUX,hourly,pending,06/10/2023,1699260312672,72,,,
65489b1472811d2ae603ce75,5e872c37db8f357c02646f86,Finances responsables,Toulouse,02/05/2024,30/06/2024,TTC,Création,,FAUX,hourly,proposed,06/10/2023,1699257108716,"24,5",,,
65489ae072811d2ae603ce74,5e872c37db8f357c02646f86,Finances durables,Toulouse,01/02/2024,30/04/2024,TTC,Création,,FAUX,hourly,proposed,06/10/2023,1699257056564,"24,5",,,
6546839872811d2ae603cc25,62f6361d81c5e7100419f389,"Web Luxury Culture, en anglais",Bordeaux,18/09/2023,27/10/2023,TTC,Création,,FAUX,hourly,pending,04/10/2023,1699120030221,6,,,
6546733e72811d2ae603cc0e,628d382d1fbb04796427189a,Formateur International Development Strategy,Bordeaux,01/02/2023,28/02/2023,TTC,Création de poste,,VRAI,hourly,terminated,04/10/2023,1699115844512,14,,,
6546727272811d2ae603cc0b,611c8bdb8ae28b087046c9e8,Formateur Anglais,Bordeaux,04/09/2023,31/07/2024,TTC,RECONDUCTION,,FAUX,hourly,pending,04/10/2023,1699115637679,14,,,
6546709a72811d2ae603cc07,63dbf33cbecf325848a4a3df,Bloc 4 BTS CCST : Mettre en oeuvre l'expertise technico-commerciale,Bordeaux,28/08/2023,31/07/2024,TTC,Création de poste,,FAUX,daily,pending,04/10/2023,1699115194419,280,,,
65452f2572811d2ae603c8c2,63a2f541783ece5a08668cee,CONCEPTION cours Plateforme de marque,Mérignac,27/10/2023,22/03/2024,HT,Création,,FAUX,hourly,pending,03/10/2023,1699383134133,3,,,
65450782816ec424b04c5872,63c8fa9ee4ad45260849a226,rédaction du syllabus : Mobiliser des actions de lobbying et de relations publiques,Lyon,22/05/2024,18/06/2024,HT,Création,,FAUX,hourly,pending,03/10/2023,1699034385076,20,,,
6544f41d816ec424b04c583b,647075edde81f4250f635882,Intelligence économique & Veille stratégique,"Lyon, France",03/11/2023,03/05/2023,HT,Remplacement,,FAUX,hourly,pending,03/10/2023,1699017771336,18 heures,,,
6544f382816ec424b04c5835,647075edde81f4250f635882,Tourisme du Luxe,"Lyon, France",16/10/2023,21/02/2024,HT,Remplacement,presentiel_plus_distanciel_minus,FAUX,hourly,pending,03/10/2023,1699017795612,18 heures,,,
6543d03e8bc3c608241a056e,5fe207f46f28ac167974aaa5,Les outils du diagnostic,Nantes,10/10/2023,30/05/2024,TTC,reconduction,,FAUX,hourly,pending,02/10/2023,1698943040860,12,,,
6543cfd88bc3c608241a056c,5fe207f46f28ac167974aaa5,Les outils du diagnostic,Nantes,12/10/2022,02/11/2022,TTC,Création,,VRAI,hourly,terminated,02/10/2023,1698942943283,12,,,
6543cb308bc3c608241a0562,62987a07d57a952ac7f6cef5,Stratégie de communication dans les maisons de luxe,Bordeaux,,,TTC,reconduction,,FAUX,hourly,pending,02/10/2023,1698941747300,15,,,
6543c6958bc3c608241a055a,628d382d1fbb04796427189a,Suivi de mémoire,Bordeaux,01/03/2024,01/09/2024,TTC,Création de poste,,FAUX,hourly,proposed,02/10/2023,1698940565196,,,,
654389e18bc3c608241a04ba,63c8fa9ee4ad45260849a226,Mobiliser des actions de lobbying et de relations publiques,Lyon,26/04/2024,18/06/2024,HT,Création,,FAUX,hourly,pending,02/10/2023,1698925029556,20,,,
654387928bc3c608241a04b7,640ae8f4ad121b1000e295ea,Construire et développer un réseau de partenaires,Lyon,02/04/2024,25/04/2024,HT,Création,,FAUX,hourly,pending,02/10/2023,1698924439970,12,,,
653fd85c807b0265e77ec095,63f729c47eeabc22ed2a0d4d,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,TTC,Création,,FAUX,hourly,pending,30/010/2023,1698880200559,7,,,
653bfe265b0ddd07d925e746,642feec695cfbe13649d3d00,Community Management,Bordeaux,01/09/2023,30/06/2024,TTC,Création de poste,,FAUX,hourly,pending,27/010/2023,1698430512235,30h,,,
653b93745b0ddd07d925e5fd,62436c8cc60bd00898a38710,Méthodes quantitatives,Bordeaux,01/09/2022,01/06/2023,TTC,Création de poste,,VRAI,hourly,terminated,27/010/2023,1698403195188,21,,,
653b92a25b0ddd07d925e5f9,624836e6c60bd00898a38c8d,Art appliqué et culture artistique,Bordeaux,01/09/2022,10/01/2023,TTC,Création de poste,,VRAI,hourly,terminated,27/010/2023,1698402985185,"24,5",,,
653b91b95b0ddd07d925e5f5,623196d19bdf0c49877f86d3,management stratégique des entreprises,Lyon,06/12/2023,23/01/2024,TTC,Création de poste,,VRAI,hourly,declined,27/010/2023,1699284103901,21,,,
653b90085b0ddd07d925e5f2,5ff769166f28ac167974b047,"Gestion appliquée 
 (L'entreprise et son environnement économique juridique et social)",Bordeaux,01/09/2022,01/06/2023,TTC,Création de poste,,VRAI,hourly,terminated,27/010/2023,1698402317920,24,,,
653b89f75b0ddd07d925e5e8,623196d19bdf0c49877f86d3,Enjeux du management,Lyon,06/10/2023,06/10/2023,TTC,Création de poste,,VRAI,hourly,terminated,27/010/2023,1698401028518,"3,5",,,
653b80585b0ddd07d925e5d8,644a7a278eb450085c331d28,Transitions énergétiques,Lyon,12/02/2024,29/03/2024,TTC,Création de poste,,FAUX,hourly,pending,27/010/2023,1698398300594,"24,5",,,
653b7ef75b0ddd07d925e5d0,6453afc68eb450085c33291b,Marketing Ethique,Lyon,02/04/2024,17/05/2024,TTC,Création de poste,,FAUX,hourly,pending,27/010/2023,1698397948954,"24,5",,,
653b6cac5b0ddd07d925e5b7,62069a6c95e32c4827f9be3a,RSE : textes fondateurs,Lyon,28/11/2022,28/01/2023,TTC,Création de poste,,VRAI,hourly,terminated,27/010/2023,1698393435073,"24,5",,,
653b6a975b0ddd07d925e5ad,613083c6e10a3b071620d817,droit fiscal,Lyon,28/11/2022,28/01/2023,TTC,Création de poste,,FAUX,hourly,proposed,27/010/2023,1698392759226,"24,5",,,
653a2ba45b0ddd07d925e352,5f1fca37c0f0425b7114d32e,correction TOEIC,Bordeaux,08/11/2023,08/11/2023,TTC,Création,,FAUX,hourly,proposed,26/010/2023,1698311076024,2,,,
65391b9f5b0ddd07d925e0df,64e4ce3739328140f591ecda,RGPD,Lyon,01/09/2023,29/12/2024,TTC,Création de poste,,FAUX,hourly,pending,25/010/2023,1698241444444,"24,5",,,
653912c15b0ddd07d925e0b1,63970bd7c2ac7675f050523c,Négociation /vente MDO 2023,Toulouse,23/10/2023,24/10/2023,TTC,Création,,FAUX,hourly,pending,25/010/2023,1698239174130,14,,,
6536a4495b0ddd07d925d9e7,5d931c944472f16796e2af86,Communication interne et relation presse,Mérignac,02/11/2021,30/03/2022,HT,Création de poste,,VRAI,hourly,terminated,23/010/2023,1698079852667,12,,,
6536a3ef5b0ddd07d925d9e4,620a891e95e32c4827f9c1d9,Communication interne et relation presse,Mérignac,23/03/2022,30/03/2022,HT,remplacement,,VRAI,hourly,terminated,23/010/2023,1698079736349,12,,,
6536a26d5b0ddd07d925d9d8,5e552d7b3b7cd27e65120029,Stratégie Cross Canal,Bordeaux,01/09/2022,30/06/2023,HT,Création de poste,,VRAI,hourly,terminated,23/010/2023,1698079351658,14,,,
6536a2035b0ddd07d925d9d4,5e552d7b3b7cd27e65120029,Conquête et fidélisation clients,Bordeaux,01/09/2022,30/06/2023,HT,Création de poste,,VRAI,hourly,terminated,23/010/2023,1698079243254,14,,,
6536a16a5b0ddd07d925d9d2,607955102fd32b12931520f4,Inbound Marketing,Bordeaux,01/09/2022,30/06/2023,HT,Création de poste,,VRAI,hourly,terminated,23/010/2023,1698079091081,24,,,
6536a10c5b0ddd07d925d9d0,607955102fd32b12931520f4,Stratégies marketing digital,Bordeaux,01/09/2022,30/06/2023,HT,Création de poste,,FAUX,hourly,pending,23/010/2023,1698078993724,14,,,
6536a0a15b0ddd07d925d9ce,607955102fd32b12931520f4,Web to store,Bordeaux,01/09/2022,30/06/2023,HT,Création de poste,,VRAI,hourly,terminated,23/010/2023,1698078891413,"24,5",,,
6536a0045b0ddd07d925d9cb,607955102fd32b12931520f4,Marketing d'influence,Bordeaux,01/09/2022,30/06/2023,HT,Création de poste,,VRAI,hourly,terminated,23/010/2023,1698078736525,14,,,
6536771f5b0ddd07d925d940,6385d02ee6157d5bdc427347,Droit du Marketing,Bordeaux,04/09/2023,01/01/2024,TTC,,,FAUX,hourly,pending,23/010/2023,1698078310991,"10,5",,,
653673915b0ddd07d925d92e,622f6c469bdf0c49877f856e,Parcours Libre Technologique : Cryptomonnaies,Bordeaux,30/09/2023,02/05/2024,TTC,Création,,FAUX,hourly,pending,23/010/2023,1700726115609,,,,
65327be55b0ddd07d925d1c4,62bd69eeb92b4e1a8ec36ebb,"Les entretiens clés du management interpersonnel : hierarchique, ascendant, transverse...",Bordeaux,04/12/2023,04/12/2023,TTC,RECONDUCTION,,FAUX,hourly,proposed,20/010/2023,1697807374376,6,,,
653247a15b0ddd07d925d109,651c12b7d2ebbd6640a82d44,Gestion du handicap dans l’immobilier,Bordeaux,21/12/2023,13/02/2024,HT,Création,,FAUX,hourly,pending,20/010/2023,1698213968569,21,,,
65313afd5b0ddd07d925cf45,62da63a8f5e6794d89e1deba,Gestion appliquée d'entreprise,Bordeaux,11/09/2023,11/12/2023,TTC,reconduction,,FAUX,hourly,pending,19/010/2023,1697725184676,"24,5",,,
6531391b5b0ddd07d925cf41,62da63a8f5e6794d89e1deba,Technique de vente,Bordeaux,01/09/2023,30/06/2024,TTC,Création de poste,,FAUX,hourly,pending,19/010/2023,1697725038170,14,,,
652fa2315b0ddd07d925ccad,63654e2e63803607b5161e4c,Nouvelles stratégies de distribution,Rennes,02/10/2023,31/03/2024,HT,Création,,FAUX,hourly,pending,18/010/2023,1697620572893,18,,,
652fa20c5b0ddd07d925ccac,63654e2e63803607b5161e4c,Force de vente,Rennes,01/03/2024,31/05/2024,HT,Création,,FAUX,hourly,pending,18/010/2023,1697620499527,18,,,
652fa0055b0ddd07d925cca9,63654e2e63803607b5161e4c,Environnement commercial,Rennes,27/09/2023,31/01/2024,HT,Création,,FAUX,hourly,pending,18/010/2023,1697620449977,12,,,
652f9cbe5b0ddd07d925cca3,6453afc68eb450085c33291b,Communication sur les réseaux sociaux,Mérignac,29/05/2024,25/07/2024,TTC,Création,,FAUX,hourly,pending,18/010/2023,1697619140082,20,,,
652f8e1a5b0ddd07d925cc61,63a2703f783ece5a08668c2a,Nouvelles stratégies de distribution / E-Commerce,"Lyon, France",16/10/2023,19/02/2024,HT,Remplacement,presentiel,FAUX,hourly,pending,18/010/2023,1697615390976,54,,,
652f8bca5b0ddd07d925cc5f,64f7868718cd730cf4f4c8c0,Supply Chain,Lyon,09/10/2023,21/02/2024,HT,Remplacement,presentiel,FAUX,hourly,pending,18/010/2023,1699007770259,18 heures x 2 classes,,,
652f8bbd5b0ddd07d925cc5e,61e82e5541979a0867313f17,International Marketing,Lyon,09/10/2023,21/02/2024,HT,Remplacement,presentiel_plus_distanciel_minus,FAUX,hourly,pending,18/010/2023,1701169296992,18 heures x2 classes,,,
652e80335b0ddd07d925cabc,64f7172718cd730cf4f4c7a8,"[LYO2] Développement FrontEnd : HTML, CSS, JS/NodeJS, versionning","Décines-Charpieu, France (Lyon)",16/10/2023,15/03/2024,HT,Création,presentiel,FAUX,hourly,pending,17/010/2023,1697549322973,84,,,
652e7fe05b0ddd07d925cab7,64f7868718cd730cf4f4c8c0,[LYO9] Connaissance de l'entreprise,"Décines-Charpieu, France",06/11/2023,15/03/2024,HT,Création,presentiel,FAUX,hourly,pending,17/010/2023,1698531000578,21,,,
652e7fc65b0ddd07d925cab4,64248cac18aa0344da152862,[LYO12] Outils de communication et d'insertion professionnelle,"Décines-Charpieu, France",02/04/2024,21/06/2024,HT,Création,presentiel,VRAI,hourly,terminated,17/010/2023,1701262925967,7,,,
652e6b8a5b0ddd07d925caa7,628724ad8cd3654f46459a76,Accessibilité,Lyon,15/02/2024,16/02/2024,TTC,Création,,FAUX,hourly,pending,17/010/2023,1697541007088,8,,,
652e5aaa5b0ddd07d925ca4e,642d358ffe615a08c22b6a5c,Social ADS,Mérignac,27/10/2023,17/11/2023,TTC,Remplacement,,FAUX,hourly,pending,17/010/2023,1697667000549,18,,,
652e5a8d5b0ddd07d925ca4c,63a2f541783ece5a08668cee,Plateforme de marque,Mérignac,27/10/2023,22/03/2024,TTC,Création,,FAUX,hourly,pending,17/010/2023,1697667000535,28,,,
652e57c35b0ddd07d925ca45,628724ad8cd3654f46459a76,Coactivité,Lyon,20/10/2023,23/02/2024,TTC,Création,,FAUX,hourly,pending,17/010/2023,1697580600533,28,,,
652d2bcd5b0ddd07d925c829,5d7a04264472f16796e2ae79,Plan de communication,Bordeaux,02/10/2023,24/05/2024,TTC,remplacement,,FAUX,hourly,pending,16/010/2023,1697459154372,18,,,
652d08585b0ddd07d925c73a,63f7f07c7eeabc22ed2a0eb5,Management du changement,Bordeaux,01/02/2024,30/04/2024,TTC,Création,,FAUX,hourly,pending,16/010/2023,1697450081668,,,,
6526d4ef5b0ddd07d925b9bb,62bd69eeb92b4e1a8ec36ebb,Organiser et animer des sessions de recrutement,Bordeaux,20/11/2023,20/11/2023,TTC,RECONDUCTION,,FAUX,hourly,pending,11/010/2023,1699744200548,7,,,
652677005b0ddd07d925b8e2,5df161ae89e8665746150467,Gestion prédictive des ventes,Bordeaux,13/03/2023,22/05/2023,HT,Création de poste,,VRAI,hourly,terminated,11/010/2023,1697019654417,21,,,
652676a35b0ddd07d925b8de,624ef16eb8f6021599397822,Management de projet et méthodes agiles,Bordeaux,14/11/2022,13/12/2022,HT,Création de poste,,VRAI,hourly,terminated,11/010/2023,1697019563357,21,,,
652676455b0ddd07d925b8d9,62436c8cc60bd00898a38710,outils de décisions statistiques,Bordeaux,01/09/2022,30/06/2023,HT,Création de poste,,VRAI,hourly,terminated,11/010/2023,1697019467989,35,,,
652676035b0ddd07d925b8d6,62436c8cc60bd00898a38710,Mathématiques appliquées,Bordeaux,23/11/2022,05/06/2023,HT,Création de poste,,VRAI,hourly,terminated,11/010/2023,1697019402295,35,,,
