_id,civility,howWeMet,mailing,createdAt,updatedAt,validatedEmail,data
6426984918aa0344da152b72,female,autre,True,31/03/2023,2023-04-10 13:46:47.553,True,user
6425b81a18aa0344da152ae5,male,bouche à oreille,False,30/03/2023,2023-03-30 16:26:02.279,True,user
6425b49918aa0344da152ad9,female,recherche web,False,30/03/2023,2023-03-30 16:11:05.925,True,user
6425b41718aa0344da152ad6,female,bouche à oreille,False,30/03/2023,2023-03-30 16:08:55.624,True,user
6425b36c18aa0344da152ad4,female,bouche à oreille,False,30/03/2023,2023-03-30 16:06:04.771,True,user
6425b29f18aa0344da152ad1,female,bouche à oreille,False,30/03/2023,2023-03-30 16:02:38.968,True,user
64257f4918aa0344da152a2c,female,recherche web,False,30/03/2023,2023-04-03 08:18:27.680,True,user
64256db418aa0344da1529f8,female,bouche à oreille,False,30/03/2023,2023-09-08 08:19:56.057,True,user
642562aa18aa0344da1529e3,male,autre,False,30/03/2023,2023-03-30 10:23:49.122,True,user
64254c6218aa0344da1529b8,male,autre,False,30/03/2023,2023-08-23 08:56:54.709,True,user
64248cac18aa0344da152862,female,bouche à oreille,False,29/03/2023,2023-10-26 08:39:55.627,True,user
642488f518aa0344da152855,male,recherche web,True,29/03/2023,2023-03-29 18:52:37.351,True,user
64240ef518aa0344da152744,male,autre,False,29/03/2023,2023-12-01 21:40:24.014,True,user
6423e0ce18aa0344da15269f,male,bouche à oreille,False,29/03/2023,2023-06-06 06:54:57.468,True,user
6421d09418aa0344da1523a2,male,bouche à oreille,True,27/03/2023,2023-03-27 17:21:24.725,True,user
642194b4d09d560320d2b5cb,female,bouche à oreille,False,27/03/2023,2023-03-27 13:07:40.001,True,user
64216cc7d09d560320d2aff6,female,bouche à oreille,False,27/03/2023,2023-03-27 10:16:08.027,True,user
642149afd09d560320d2afb4,male,recherche web,True,27/03/2023,2023-03-27 13:32:33.193,True,user
641df8dad09d560320d2ad4e,male,bouche à oreille,False,24/03/2023,2023-04-24 17:28:25.142,True,user
641de13fd09d560320d2ad43,female,bouche à oreille,False,24/03/2023,2023-05-05 09:04:30.274,True,user
641d5fb6d09d560320d2abb1,male,autre,False,24/03/2023,2023-03-24 08:30:46.300,True,user
641d59f1d09d560320d2ab8f,male,association partenaire,False,24/03/2023,2023-03-24 08:09:50.223,True,user
641c6548d09d560320d2aa5e,male,autre,False,23/03/2023,2023-11-23 15:27:18.449,True,user
641c16ccd09d560320d2a975,female,bouche à oreille,False,23/03/2023,2023-03-23 09:09:38.919,True,user
641c0f8ed09d560320d2a953,female,autre,False,23/03/2023,2023-06-01 15:41:20.579,True,user
641b4ce6d09d560320d2a8e6,female,bouche à oreille,False,22/03/2023,2023-11-12 11:36:26.381,True,user
641b1bbad09d560320d2a8ab,female,entreprise partenaire,True,22/03/2023,2023-03-22 15:16:10.712,True,user
641ada69d09d560320d2a84c,female,autre,False,22/03/2023,2023-03-31 13:50:55.946,True,user
641ac92cd09d560320d2a7f7,male,entreprise partenaire,True,22/03/2023,2023-03-22 09:23:56.015,True,user
6419a616d09d560320d2a6c7,female,autre,False,21/03/2023,2023-03-21 13:21:12.170,True,user
64198ba6d09d560320d2a6a2,female,autre,False,21/03/2023,2023-10-10 18:48:56.632,True,user
64195d2ad09d560320d2a64b,male,recherche web,False,21/03/2023,2023-10-18 09:34:41.780,True,user
6418b3bbd09d560320d2a5f2,female,bouche à oreille,False,20/03/2023,2023-10-19 13:38:39.751,True,user
641872afb7d2e67417912d20,female,autre,False,20/03/2023,2023-03-20 14:56:04.211,True,user
64183661b7d2e67417912667,male,recherche web,False,20/03/2023,2023-05-02 15:23:29.342,True,user
6417470343068357ef842ae5,male,bouche à oreille,False,19/03/2023,2023-03-19 17:31:47.879,,user
6415e51d43068357ef842a62,female,entreprise partenaire,True,18/03/2023,2023-09-08 06:17:13.987,True,user
64144f0543068357ef84281a,female,autre,False,17/03/2023,2023-03-17 11:29:09.490,True,user
64144ed843068357ef842817,male,bouche à oreille,True,17/03/2023,2023-03-24 10:00:24.967,True,user
6414156443068357ef842745,male,parrainage,True,17/03/2023,2023-05-31 11:46:36.328,True,user
641343ef43068357ef8426af,male,bouche à oreille,False,16/03/2023,2023-06-01 14:35:00.211,True,user
641312d843068357ef8425cd,female,recherche web,False,16/03/2023,2023-03-16 13:00:08.171,True,user
64130db443068357ef8425c1,male,bouche à oreille,False,16/03/2023,2023-10-03 08:33:15.842,True,user
6413083d43068357ef8425bc,male,bouche à oreille,False,16/03/2023,2023-04-19 15:33:56.494,True,user
641218f943068357ef842467,female,autre,False,15/03/2023,2023-04-17 11:04:32.444,True,user
6411d48b43068357ef8423c9,male,bouche à oreille,True,15/03/2023,2023-03-15 14:22:03.647,True,user
6411b89643068357ef8423aa,female,parrainage,False,15/03/2023,2023-10-02 16:32:05.420,True,user
640f608bad121b1000e29a8c,male,association partenaire,False,13/03/2023,2023-06-26 09:27:20.609,True,user
640f5a2cad121b1000e29a80,male,bouche à oreille,True,13/03/2023,2023-03-13 17:15:24.764,True,user
640f3974ad121b1000e29a37,male,bouche à oreille,False,13/03/2023,2023-12-04 13:07:16.415,True,user
640f1b99ad121b1000e299f5,female,autre,True,13/03/2023,2023-03-13 12:48:25.413,True,user
640eded4ad121b1000e29937,male,recherche web,False,13/03/2023,2023-08-18 13:42:09.151,True,user
640c693fad121b1000e2979c,male,autre,True,11/03/2023,2023-09-07 09:43:46.221,True,user
640b3416ad121b1000e296ac,male,bouche à oreille,False,10/03/2023,2023-03-10 13:48:01.644,True,user
640b1034ad121b1000e29686,female,autre,False,10/03/2023,2023-07-01 06:02:58.778,True,user
640afcf9ad121b1000e2963d,male,autre,False,10/03/2023,2023-03-21 08:13:35.186,True,user
640ae8f4ad121b1000e295ea,female,bouche à oreille,True,10/03/2023,2023-10-02 07:34:27.135,True,user
640a0cbbad121b1000e2954d,male,autre,False,09/03/2023,2023-03-09 16:58:14.422,True,user
640a0738ad121b1000e2953f,male,autre,True,09/03/2023,2023-03-14 09:14:32.170,True,user
6409e1f4ad121b1000e2945b,female,bouche à oreille,False,09/03/2023,2023-11-22 16:23:56.968,True,user
6409bc6cad121b1000e29361,female,autre,False,09/03/2023,2023-03-09 11:02:23.209,True,user
6409b0b7ad121b1000e2932f,male,autre,True,09/03/2023,2023-03-09 10:14:27.303,True,user
6409ad85ad121b1000e29325,female,autre,False,09/03/2023,2023-03-30 10:15:31.895,True,user
6408a97fad121b1000e29151,female,autre,False,08/03/2023,2023-06-19 16:47:05.683,True,user
6408970bad121b1000e2911d,male,recherche web,False,08/03/2023,2023-03-08 14:09:15.756,True,user
64087cd0ad121b1000e290e5,male,parrainage,False,08/03/2023,2023-03-08 19:39:18.563,True,user
64084608ad121b1000e29057,male,parrainage,False,08/03/2023,2023-03-16 08:24:48.103,True,user
640777e0ad121b1000e28f1d,female,bouche à oreille,False,07/03/2023,2023-03-21 12:53:51.409,True,user
64071976ad121b1000e28dd5,male,autre,False,07/03/2023,2023-07-19 20:50:07.280,True,user
6405d6f9ad121b1000e28c3d,female,bouche à oreille,True,06/03/2023,2023-03-06 12:10:07.907,True,user
6405af07ad121b1000e28ba6,female,,False,06/03/2023,2023-06-25 13:16:31.176,True,user
640374e5ad121b1000e289f0,male,bouche à oreille,True,04/03/2023,2023-03-04 16:42:13.674,True,user
6401f1f8410cf44bb0d4c13b,female,autre,False,03/03/2023,2023-03-03 13:11:20.807,True,user
6401c121410cf44bb0d4c0ff,male,association partenaire,True,03/03/2023,2023-03-03 09:42:57.379,True,user
6400bb1f410cf44bb0d4bf9f,male,,False,02/03/2023,2023-03-10 09:37:52.677,True,user
6400b8a3410cf44bb0d4bf98,male,bouche à oreille,False,02/03/2023,2023-03-02 14:54:27.738,True,user
6400b4e8410cf44bb0d4bf96,female,autre,False,02/03/2023,2023-03-02 14:42:10.892,True,user
6400a85e410cf44bb0d4bf82,male,autre,False,02/03/2023,2023-03-10 13:54:40.633,True,user
64009823410cf44bb0d4bf76,male,autre,False,02/03/2023,2023-03-08 08:17:47.307,True,user
64007b5e410cf44bb0d4bf4d,female,autre,False,02/03/2023,2023-06-17 18:51:42.134,True,user
63ff8dc6410cf44bb0d4be53,male,autre,True,01/03/2023,2023-03-01 17:41:51.972,True,user
63ff7d96410cf44bb0d4be34,female,bouche à oreille,False,01/03/2023,2023-03-01 16:30:14.107,True,user
63ff71d3410cf44bb0d4be26,female,association partenaire,False,01/03/2023,2023-03-03 10:53:18.780,True,user
63ff3fe6410cf44bb0d4bdb3,female,recherche web,False,01/03/2023,2023-03-01 12:07:02.761,True,user
63fe2ac0410cf44bb0d4bc41,female,autre,False,28/02/2023,2023-04-04 11:29:36.024,True,user
63fe0c9998256507fb7565e4,male,bouche à oreille,False,28/02/2023,2023-02-28 15:35:34.199,True,user
63fdfc8598256507fb7565ad,male,recherche web,False,28/02/2023,2023-02-28 13:07:17.232,True,user
63fcc2669409a015887023fb,male,entreprise partenaire,True,27/02/2023,2023-02-27 14:55:26.385,True,user
63fc7ae893913d10765a3b57,female,bouche à oreille,True,27/02/2023,2023-11-10 12:02:10.405,True,user
63fc71f0bfac3a0e3d41bc15,male,,False,27/02/2023,2023-03-22 15:11:08.368,True,user
63fb82b27eeabc22ed2a1bb1,female,bouche à oreille,False,26/02/2023,2023-02-26 16:09:01.911,True,user
63fb53907eeabc22ed2a1b84,female,bouche à oreille,False,26/02/2023,2023-03-29 13:46:33.226,True,user
63fb2d887eeabc22ed2a1b5c,male,recherche web,False,26/02/2023,2023-02-27 17:40:41.400,True,user
63f8d9457eeabc22ed2a0f8b,male,recherche web,False,24/02/2023,2023-03-16 13:12:44.639,True,user
63f889097eeabc22ed2a0f22,female,bouche à oreille,True,24/02/2023,2023-10-28 15:00:31.703,True,user
63f7f07c7eeabc22ed2a0eb5,male,bouche à oreille,False,24/02/2023,2023-06-24 06:56:04.429,True,user
63f788217eeabc22ed2a0e40,female,parrainage,False,23/02/2023,2023-11-03 09:09:35.261,True,user
63f76f567eeabc22ed2a0de9,male,bouche à oreille,False,23/02/2023,2023-02-23 15:08:08.022,True,user
63f729c47eeabc22ed2a0d4d,male,autre,True,23/02/2023,2023-02-23 08:54:28.563,True,user
63f657587eeabc22ed2a0c6b,female,bouche à oreille,True,22/02/2023,2023-02-22 17:56:39.968,True,user
63f621cceae8bb0eff624f90,female,autre,False,22/02/2023,2023-06-14 13:49:38.284,True,user
63f62115eae8bb0eff624f8b,male,parrainage,False,22/02/2023,2023-10-16 07:56:20.094,True,user
63f61ddceae8bb0eff624f87,female,bouche à oreille,True,22/02/2023,2023-03-16 16:17:18.596,True,user
63f5ffaeeae8bb0eff624f50,male,bouche à oreille,True,22/02/2023,2023-04-04 14:05:30.056,True,user
63f5deaa3679985c6148acc8,male,autre,False,22/02/2023,2023-10-13 07:51:22.914,True,user
63f53a3e3679985c6148ac1e,female,parrainage,True,21/02/2023,2023-02-23 13:22:43.837,True,user
63f4df6e2340114f10bf7d23,male,recherche web,True,21/02/2023,2023-02-22 10:31:33.787,True,user
63f4cca4be74f3780363bfb4,male,autre,False,21/02/2023,2023-08-28 08:37:51.185,True,user
63f4c1cfbe74f3780363bf8b,female,autre,False,21/02/2023,2023-06-06 08:34:42.020,True,user
63f4b926be74f3780363bf80,female,bouche à oreille,False,21/02/2023,2023-04-06 07:28:22.107,True,user
63f4a11dbe74f3780363bf57,male,,False,21/02/2023,2023-02-21 10:46:53.411,,user
63f49c20be74f3780363bf2f,female,entreprise partenaire,False,21/02/2023,2023-02-21 10:28:12.853,True,user
63f48cb8be74f3780363beec,male,bouche à oreille,False,21/02/2023,2023-02-21 09:50:54.354,True,user
63f3949cbe74f3780363bd2b,male,autre,False,20/02/2023,2023-02-20 15:43:45.619,True,user
63f38ba5be74f3780363bd0e,female,autre,False,20/02/2023,2023-11-28 15:18:20.672,True,user
63f37db6be74f3780363bcc0,male,recherche web,False,20/02/2023,2023-10-25 13:55:31.104,True,user
63f3742cbe74f3780363bc34,female,autre,False,20/02/2023,2023-02-20 13:22:51.989,,user
63f351bfbe74f3780363bc0b,male,bouche à oreille,True,20/02/2023,2023-11-10 13:32:20.896,True,user
63f343c4be74f3780363bbcd,male,entreprise partenaire,True,20/02/2023,2023-06-02 13:48:26.687,True,user
63f33402be74f3780363bb68,female,autre,True,20/02/2023,2023-09-11 09:53:17.362,True,user
63f1e434be74f3780363ba6b,male,recherche web,False,19/02/2023,2023-08-08 06:58:39.084,True,user
63ef9199be74f3780363b79e,male,bouche à oreille,False,17/02/2023,2023-10-09 08:59:52.352,True,user
63ef8da2be74f3780363b794,male,bouche à oreille,False,17/02/2023,2023-02-24 07:09:31.862,True,user
63ef6490be74f3780363b6eb,male,bouche à oreille,False,17/02/2023,2023-02-17 14:44:57.236,True,user
63ef3b90c21e125db591d156,male,bouche à oreille,False,17/02/2023,2023-02-22 15:57:42.954,True,user
63eddf2fc21e125db591cddb,female,autre,False,16/02/2023,2023-02-16 07:47:50.661,True,user
63ed082fc21e125db591cb7b,male,autre,True,15/02/2023,2023-06-08 10:04:43.496,True,user
63eca6dec21e125db591ca3e,male,bouche à oreille,False,15/02/2023,2023-02-15 09:33:18.110,True,user
63ebdeecc21e125db591c917,female,autre,False,14/02/2023,2023-02-21 11:23:31.919,True,user
63eb98e8c21e125db591c8ed,female,recherche web,False,14/02/2023,2023-03-08 15:32:34.089,True,user
63eb7da9c21e125db591c87c,male,autre,False,14/02/2023,2023-10-19 11:34:33.917,True,user
63e9f68579991a5c33ff6de5,male,autre,False,13/02/2023,2023-11-29 10:20:54.682,True,user
63e960c779991a5c33ff6d7f,female,,False,12/02/2023,2023-02-12 21:57:27.895,True,user
63e7d83379991a5c33ff6a19,male,recherche web,True,11/02/2023,2023-02-11 18:02:26.984,True,user
63e7539479991a5c33ff69c4,female,autre,False,11/02/2023,2023-02-11 08:45:28.709,True,user
63e678fc79991a5c33ff6938,male,bouche à oreille,False,10/02/2023,2023-03-01 10:23:00.493,True,user
63e54bb779991a5c33ff6786,male,autre,False,09/02/2023,2023-02-17 11:54:19.835,True,user
63e5185d79991a5c33ff6750,male,autre,True,09/02/2023,2023-02-20 03:16:29.558,True,user
63e5016d79991a5c33ff66cd,male,bouche à oreille,False,09/02/2023,2023-11-02 13:47:53.714,True,user
63e4c62e79991a5c33ff664d,male,autre,False,09/02/2023,2023-03-01 17:45:54.217,True,user
63e400c179991a5c33ff64ef,male,bouche à oreille,False,08/02/2023,2023-11-08 20:34:49.654,True,user
63e3b08a79991a5c33ff648d,male,autre,False,08/02/2023,2023-02-08 14:57:15.182,True,user
63e38e9f79991a5c33ff6350,male,bouche à oreille,True,08/02/2023,2023-02-08 11:59:27.296,,user
63e380f179991a5c33ff62a3,male,bouche à oreille,True,08/02/2023,2023-02-08 11:03:40.540,True,user
63e36a6a79991a5c33ff6261,female,autre,False,08/02/2023,2023-06-27 19:18:50.895,True,user
63e271900836560f1873869d,male,autre,False,07/02/2023,2023-02-08 15:33:09.588,True,user
63e12b000836560f18738421,female,,False,06/02/2023,2023-11-16 09:03:41.493,True,user
63e0fe370836560f187383d3,male,association partenaire,False,06/02/2023,2023-11-07 13:59:23.758,True,user
63e0ce8c0836560f1873834c,male,bouche à oreille,True,06/02/2023,2023-05-17 08:56:53.145,True,user
63dd280b9db7350d41863dc3,female,bouche à oreille,True,03/02/2023,2023-02-03 15:30:45.840,True,user
63dce20c9db7350d41863d42,female,bouche à oreille,True,03/02/2023,2023-02-20 09:40:33.314,True,user
63dbf33cbecf325848a4a3df,female,bouche à oreille,False,02/02/2023,2023-11-30 08:49:44.058,True,user
63dbe15fbecf325848a4a3d5,female,autre,False,02/02/2023,2023-02-02 16:14:23.925,True,user
63dbd183becf325848a4a3b9,female,,False,02/02/2023,2023-02-13 17:20:29.750,True,user
63da51a0becf325848a4a176,female,bouche à oreille,False,01/02/2023,2023-11-25 17:28:24.110,True,user
63da387dbecf325848a4a149,male,autre,False,01/02/2023,2023-07-04 14:05:18.892,True,user
63da2983becf325848a4a136,female,bouche à oreille,True,01/02/2023,2023-02-01 08:58:26.242,True,user
63da213ebecf325848a4a126,female,bouche à oreille,False,01/02/2023,2023-09-19 13:30:18.846,True,user
63d8fb41becf325848a49f1f,female,autre,False,31/01/2023,2023-02-07 13:07:24.531,True,user
63d8eb30becf325848a49ee3,female,autre,False,31/01/2023,2023-03-16 09:53:06.785,True,user
63d8e686becf325848a49ecb,female,publicité,True,31/01/2023,2023-06-22 09:48:51.656,True,user
63d7e42e4709d3083585b9b9,male,autre,False,30/01/2023,2023-08-29 14:37:29.730,True,user
63d7c0954709d3083585b944,male,bouche à oreille,False,30/01/2023,2023-02-09 13:09:20.715,True,user
63d3d6dfb4ef3f4d9d68f582,male,autre,False,27/01/2023,2023-02-07 07:41:41.246,True,user
63d3c37ab4ef3f4d9d68f551,female,autre,False,27/01/2023,2023-05-11 21:17:09.516,True,user
63d3b9f2b4ef3f4d9d68f547,female,autre,True,27/01/2023,2023-01-27 11:48:02.640,True,user
63d3a619b4ef3f4d9d68f518,female,bouche à oreille,True,27/01/2023,2023-02-24 14:03:25.214,True,user
63d3994fb4ef3f4d9d68f50d,female,parrainage,False,27/01/2023,2023-02-02 13:58:55.492,True,user
63d38a83b4ef3f4d9d68f4f0,male,bouche à oreille,False,27/01/2023,2023-01-27 08:25:39.320,True,user
63d38814b4ef3f4d9d68f4e6,male,bouche à oreille,True,27/01/2023,2023-01-27 08:19:24.720,True,user
63d291d088160d0bd862650a,male,recherche web,False,26/01/2023,2023-01-26 14:44:32.791,True,user
63d27b3988160d0bd86264a8,female,recherche web,False,26/01/2023,2023-01-26 14:02:35.845,True,user
63d25fe188160d0bd8626451,male,autre,True,26/01/2023,2023-11-21 14:03:36.995,True,user
63d156c03d805d489fa39743,female,,False,25/01/2023,2023-01-25 16:20:16.266,True,user
63d0fd163d805d489fa396ca,female,entreprise partenaire,True,25/01/2023,2023-11-20 10:02:52.763,True,user
63cfeb213d805d489fa38c98,female,bouche à oreille,False,24/01/2023,2023-01-24 14:39:31.412,True,user
63cfe3f73d805d489fa38c7f,female,bouche à oreille,False,24/01/2023,2023-02-19 13:24:08.668,True,user
63cfdd1819b5ed088e216576,male,autre,True,24/01/2023,2023-01-24 15:39:26.045,True,user
63cfda7419b5ed088e216570,male,bouche à oreille,False,24/01/2023,2023-01-24 13:17:39.976,True,user
63cfb3fe19b5ed088e216540,female,autre,False,24/01/2023,2023-01-24 10:33:34.031,True,user
63cefab519b5ed088e2164b2,male,autre,False,23/01/2023,2023-01-24 08:25:53.873,True,user
63ce8b8f19b5ed088e216408,female,association partenaire,True,23/01/2023,2023-11-27 11:14:05.478,True,user
63caf640e4ad45260849a521,male,bouche à oreille,False,20/01/2023,2023-10-02 12:50:47.726,True,user
63ca9fbae4ad45260849a4cd,male,autre,False,20/01/2023,2023-02-08 13:50:16.829,True,user
63ca9901e4ad45260849a4ba,female,autre,False,20/01/2023,2023-01-26 12:58:19.356,True,user
63ca9109e4ad45260849a4a7,male,autre,False,20/01/2023,2023-11-28 14:08:11.494,True,user
63ca89dce4ad45260849a49e,female,autre,False,20/01/2023,2023-11-29 20:09:01.694,True,user
63c973d2e4ad45260849a319,male,autre,False,19/01/2023,2023-03-06 14:25:05.661,True,user
63c909aae4ad45260849a266,female,autre,False,19/01/2023,2023-03-15 08:30:12.672,True,user
63c9031ee4ad45260849a238,female,autre,False,19/01/2023,2023-11-10 10:32:46.181,True,user
63c8fa9ee4ad45260849a226,female,autre,False,19/01/2023,2023-11-30 21:54:00.038,True,user
63c830cce4ad45260849a183,male,autre,False,18/01/2023,2023-10-31 07:45:33.053,True,user
63c6c891e4ad452608499fb8,male,bouche à oreille,False,17/01/2023,2023-06-27 15:22:54.200,True,user
63c6c33ae4ad452608499fb3,male,autre,False,17/01/2023,2023-11-02 13:42:11.562,True,user
63c571b8e4ad452608499de8,male,autre,False,16/01/2023,2023-01-16 15:48:07.994,True,user
63c52cf6e4ad452608499d53,female,bouche à oreille,False,16/01/2023,2023-02-13 09:50:21.725,True,user
63c2cf2ce4ad452608499af6,female,autre,False,14/01/2023,2023-01-14 15:50:04.294,True,user
63c18098e4ad4526084999bd,female,bouche à oreille,False,13/01/2023,2023-09-19 12:55:30.332,True,user
63c061afe4ad45260849982a,male,bouche à oreille,False,12/01/2023,2023-09-23 07:39:43.509,True,user
63c014c4e4ad4526084997ae,female,autre,False,12/01/2023,2023-01-18 12:05:02.364,True,user
63c00836e4ad452608499776,female,bouche à oreille,True,12/01/2023,2023-01-12 13:33:56.829,True,user
63bff7c5e4ad452608499766,female,publicité,False,12/01/2023,2023-01-12 12:06:29.430,True,user
63bec74fe4ad4526084995eb,female,parrainage,False,11/01/2023,2023-01-11 14:37:36.627,True,user
63be9e19e4ad4526084995a6,male,bouche à oreille,True,11/01/2023,2023-01-11 11:36:15.935,True,user
63be7f9fe4ad452608499581,male,association partenaire,False,11/01/2023,2023-04-17 10:49:30.948,True,user
63bdbf27e4ad4526084994c3,male,autre,False,10/01/2023,2023-01-10 19:42:33.813,True,user
63bc4645e4ad4526084992a7,male,autre,False,09/01/2023,2023-02-25 21:22:26.562,True,user
63bc1223e4ad452608499238,male,autre,False,09/01/2023,2023-07-20 20:50:37.553,True,user
63bbd53be4ad452608499149,female,bouche à oreille,False,09/01/2023,2023-01-09 08:56:36.383,True,user
63bacba6e4ad452608499071,female,bouche à oreille,False,08/01/2023,2023-11-08 12:35:58.782,True,user
63b9d3a6e4ad452608498fdf,male,autre,False,07/01/2023,2023-01-07 20:20:21.165,True,user
63b9427be4ad452608498f4f,male,bouche à oreille,False,07/01/2023,2023-01-07 10:03:38.092,True,user
63b86236e4ad452608498e88,male,bouche à oreille,False,06/01/2023,2023-11-06 12:18:10.694,True,user
63b84fd9e4ad452608498e73,female,bouche à oreille,False,06/01/2023,2023-01-26 13:52:06.215,True,user
63b7cd19e4ad452608498d93,male,recherche web,True,06/01/2023,2023-05-05 09:39:15.345,True,user
63b71432e4ad452608498cf4,male,bouche à oreille,False,05/01/2023,2023-07-17 12:05:11.359,True,user
63b6ecbae4ad452608498cb4,male,bouche à oreille,True,05/01/2023,2023-01-25 17:32:42.562,True,user
63b6e7d2e4ad452608498ca5,male,recherche web,False,05/01/2023,2023-08-23 12:48:59.067,True,user
63b66674e4ad452608498bad,female,autre,False,05/01/2023,2023-01-05 05:56:04.820,True,user
63b5c89ae4ad452608498b47,female,autre,False,04/01/2023,2023-01-06 11:03:59.205,True,user
63b58c97e4ad452608498adf,male,autre,False,04/01/2023,2023-01-04 14:29:25.117,True,user
63b58557e4ad452608498adc,male,bouche à oreille,True,04/01/2023,2023-02-22 09:49:34.171,True,user
63b57d33e4ad452608498ad3,male,autre,False,04/01/2023,2023-05-25 16:16:15.282,True,user
63b4944ce4ad452608498986,female,autre,False,03/01/2023,2023-01-11 11:01:56.365,True,user
63b45447e4ad452608498930,male,autre,False,03/01/2023,2023-01-13 15:32:32.888,True,user
63b3f008783ece5a0866a0c1,male,autre,False,03/01/2023,2023-09-27 12:04:25.872,True,user
63b353de783ece5a08669fe9,female,recherche web,False,02/01/2023,2023-02-25 12:23:19.610,True,user
63b33f05783ece5a08669fd1,male,autre,True,02/01/2023,2023-01-03 13:06:47.705,True,user
63b30597783ece5a08669f83,male,autre,False,02/01/2023,2023-01-06 08:58:56.490,True,user
63b2fcdf783ece5a08669f6e,male,bouche à oreille,False,02/01/2023,2023-01-02 15:48:47.909,True,user
63b2f895783ece5a08669f5c,female,autre,False,02/01/2023,2023-01-05 13:53:15.256,True,user
63b2f1f0783ece5a08669f18,male,bouche à oreille,False,02/01/2023,2023-09-12 15:27:53.055,True,user
63b2db23783ece5a08669ec7,female,autre,False,02/01/2023,2023-01-10 13:38:04.301,True,user
63ad6c55783ece5a086699a4,male,parrainage,False,29/11/2022,2022-12-29 10:34:38.853,True,user
63ad669b783ece5a08669998,male,recherche web,False,29/11/2022,2022-12-30 10:42:29.909,True,user
63ad5581783ece5a08669989,female,bouche à oreille,True,29/11/2022,2023-10-25 07:51:41.023,True,user
63ac84a3783ece5a086698fb,female,bouche à oreille,,28/11/2022,2022-12-28 18:17:53.696,True,user
63ab0a08783ece5a086696a5,female,autre,False,27/11/2022,2022-12-27 15:27:25.230,True,user
63ab049e783ece5a0866969e,male,autre,False,27/11/2022,2023-11-26 12:14:18.383,True,user
63a9da80783ece5a08669522,female,autre,False,26/11/2022,2023-10-25 08:03:06.603,True,user
63a61df0783ece5a086690ef,female,bouche à oreille,False,23/11/2022,2023-03-31 10:27:29.220,True,user
63a4806a783ece5a08668fc6,female,autre,False,22/11/2022,2022-12-22 16:17:15.213,True,user
63a42bca783ece5a08668f07,male,association partenaire,False,22/11/2022,2023-03-16 08:56:34.112,True,user
63a32fb5783ece5a08668d74,male,bouche à oreille,False,21/11/2022,2022-12-23 11:30:38.260,True,user
63a327e9783ece5a08668d69,male,bouche à oreille,False,21/11/2022,2022-12-23 10:31:09.735,True,user
63a2fc67783ece5a08668cfa,male,,False,21/11/2022,2023-11-26 11:54:03.076,True,user
63a2f541783ece5a08668cee,male,autre,False,21/11/2022,2023-11-30 20:55:59.648,True,user
63a2ed73783ece5a08668ce6,male,autre,False,21/11/2022,2023-08-27 20:33:15.178,True,user
63a2daa4783ece5a08668cd5,male,autre,False,21/11/2022,2022-12-21 10:06:28.649,True,user
63a2703f783ece5a08668c2a,male,autre,False,21/11/2022,2023-11-25 14:52:34.846,True,user
63a1c2fd783ece5a08668b74,male,association partenaire,True,20/11/2022,2023-01-11 18:01:30.310,True,user
63a176bd783ece5a08668b1c,male,parrainage,True,20/11/2022,2023-11-28 14:40:05.361,True,user
63a07ff6783ece5a08668a02,female,publicité,True,19/11/2022,2022-12-27 07:02:02.184,,user
639c44ea67f15f7b71c8746b,female,autre,False,16/11/2022,2023-10-23 09:23:20.727,True,user
639b0df167f15f7b71c8729e,male,recherche web,False,15/11/2022,2022-12-15 12:07:13.793,True,user
639afae867f15f7b71c87271,male,autre,False,15/11/2022,2022-12-15 10:46:00.789,True,user
639ae55967f15f7b71c8724f,female,bouche à oreille,True,15/11/2022,2023-09-14 17:15:58.936,True,user
639a0f0967f15f7b71c87184,female,association partenaire,True,14/11/2022,2023-02-26 11:16:48.635,True,user
639a003067f15f7b71c87180,female,entreprise partenaire,False,14/11/2022,2022-12-14 17:00:49.400,True,user
6399e00767f15f7b71c87156,male,association partenaire,False,14/11/2022,2022-12-14 14:43:09.415,True,user
6399d27067f15f7b71c8712e,male,bouche à oreille,False,14/11/2022,2022-12-14 14:06:45.449,True,user
6399c09d67f15f7b71c87123,male,,False,14/11/2022,2022-12-14 12:38:12.766,True,user
63999ee93ef4140b25984b00,male,autre,False,14/11/2022,2022-12-14 10:01:13.656,True,user
63995cad3ef4140b25984ac2,male,autre,False,14/11/2022,2022-12-14 05:21:37.235,True,user
63989c073ef4140b25984a27,female,bouche à oreille,True,13/11/2022,2023-01-06 15:49:49.489,True,user
639895353ef4140b25984a1e,female,bouche à oreille,False,13/11/2022,2022-12-13 15:11:39.196,True,user
639857ca3ef4140b259848f2,female,bouche à oreille,False,13/11/2022,2022-12-20 09:16:56.384,True,user
63974a5dc2ac7675f05052d8,male,autre,True,12/11/2022,2023-01-24 14:40:14.877,True,user
63970bd7c2ac7675f050523c,female,autre,False,12/11/2022,2023-11-25 09:01:32.646,True,user
6396f0fec2ac7675f05051df,male,autre,False,12/11/2022,2022-12-12 09:14:38.895,True,user
639346a8c2ac7675f0504ca0,male,autre,False,09/11/2022,2022-12-09 14:41:46.254,True,user
63934121c2ac7675f0504c8b,female,autre,True,09/11/2022,2023-03-10 09:34:41.564,True,user
6393126be2c70e05e930803b,male,recherche web,True,09/11/2022,2022-12-30 11:27:07.113,True,user
